,dataset_name_sub,site_name,profile_name,elevation..m.,tree_Plot,tree_ELEV,geometry_profile,ISCN.1.1..2015.12.10.,dataset_name_soc,lat..dec..deg.,long..dec..deg.,datum..datum.,state..state_province.,country..country.,observation_date..YYYY.MM.DD.,layer_name,layer_top..cm.,layer_bot..cm.,hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp..g.cm.3.,bd_tot..g.cm.3.,bd_whole..g.cm.3.,bd_other..g.cm.3.,bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot..percent.,oc..percent.,loi..percent.,n_tot..percent.,c_to_n..mass.ratio.,soc..g.cm.2.,soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3..percent.,sand_tot_psa..percent.,silt_tot_psa..percent.,clay_tot_psa..percent.,wpg2_method,wpg2..percent.,cat_exch..cmol.H..kg.1.,al_dith..specified.by.al_fe_units.,al_ox..specified.by.al_fe_units.,al_other..specified.by.al_fe_units.,fe_dith..specified.by.al_fe_units.,fe_ox..specified.by.al_fe_units.,fe_other..specified.by.al_fe_units.,mn_dith..specified.by.al_fe_units.,mn_ox..specified.by.al_fe_units.,mn_other..specified.by.al_fe_units.,al_fe_units..extract_units.,al_fe_method,ca_al..specified.by.bc_units.,ca_ext..specified.by.bc_units.,k_ext..specified.by.bc_units.,mg_ext..specified.by.bc_units.,na_ext..specified.by.bc_units.,bc_units..extract_units.,bc_method,base_sum..specified.by.cec_h_units.,cec_sum..specified.by.cec_h_units.,ecec..specified.by.cec_h_units.,cec_h_units..extract_units.,bs..percent.,bs_sum..percent.,h_ext..specified.by.metal_ext_units.,zn_ext..specified.by.metal_ext_units.,metal_ext_units..extract_units.,metal_ext_method,p_bray..specified.by.p_units.,p_ox..specified.by.p_units.,p_meh..specified.by.p_units.,p_other..specified.by.p_units.,p_units..extract_units.,p_method,root_quant_size,root_weight..g.,X15n....,X13c....,X14c....,X14c_sigma....,X14c_age..BP.,X14c_age_sigma..BP.,fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias,DOS.hzn,foresttype,
1252,NRCS Sept/2014,S1983AK130028,83P0822,67,43157,30.48,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04170,13,9,NA,O,Oe,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,NA,NA,NA,S,NA,NA,52.01,NA,1.4,NA,NA,no_soc [no bd],no fill,NA,3.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,0.07,NA,NA,111.3,NA,percent_mass,NA,NA,7.6,1.7,8.5,0.6,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,Oe,western-redcedar
1253,NRCS Sept/2014,S1983AK130028,83P0822,67,43157,30.48,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04173,21,31,NA,B,BC,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,1.73,NA,S,S,NA,NA,5.41,NA,0.2,NA,0.93593,soc [oc*bd_whole],no fill,NA,4.5,4.8,NA,NA,45,49,6,NA,36,NA,3.4,1.72,2,3.4,1.98,1.5,NA,491.1,NA,percent_mass,NA,NA,0.3,0,0.1,0,meq 100g-1,NA,0.4,57.8,6.9,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,min,western-redcedar
1254,NRCS Sept/2014,S1983AK130030,83P0824,67,231,91.44,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04178,0,15,NA,B,Bs,NA,NA,NA,"Loamy, mixed, superactive Lithic Humicryods",Sarkar,NA,NA,NA,1.54,NA,S,S,NA,NA,5.98,NA,0.3,NA,1.38138,soc [oc*bd_whole],no fill,NA,4.9,5.3,NA,NA,39,51,11,NA,12,NA,2.7,3.26,2,6.8,2.77,2,NA,1686.7,NA,percent_mass,NA,NA,2.3,0,0.2,0.2,meq 100g-1,NA,2.7,54.7,5.3,meq 100g-1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130030,min,western-redcedar
1255,NRCS Sept/2014,S1983AK130030,83P0824,67,231,91.44,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04177,4,0,NA,O,Oe,NA,NA,NA,"Loamy, mixed, superactive Lithic Humicryods",Sarkar,NA,NA,NA,NA,NA,NA,S,NA,NA,47.85,NA,1.3,NA,NA,no_soc [no bd],no fill,NA,3.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.54,NA,NA,81.4,NA,percent_mass,NA,NA,10.2,1.3,6.5,0.4,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130030,Oe,western-redcedar
1256,NRCS Sept/2014,S1983AK130030,83P0824,67,43157,30.48,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04178,0,15,NA,B,Bs,NA,NA,NA,"Loamy, mixed, superactive Lithic Humicryods",Sarkar,NA,NA,NA,1.54,NA,S,S,NA,NA,5.98,NA,0.3,NA,1.38138,soc [oc*bd_whole],no fill,NA,4.9,5.3,NA,NA,39,51,11,NA,12,NA,2.7,3.26,2,6.8,2.77,2,NA,1686.7,NA,percent_mass,NA,NA,2.3,0,0.2,0.2,meq 100g-1,NA,2.7,54.7,5.3,meq 100g-1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130030,min,western-redcedar
1257,NRCS Sept/2014,S1983AK130030,83P0824,67,43157,30.48,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04177,4,0,NA,O,Oe,NA,NA,NA,"Loamy, mixed, superactive Lithic Humicryods",Sarkar,NA,NA,NA,NA,NA,NA,S,NA,NA,47.85,NA,1.3,NA,NA,no_soc [no bd],no fill,NA,3.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.54,NA,NA,81.4,NA,percent_mass,NA,NA,10.2,1.3,6.5,0.4,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130030,Oe,western-redcedar
1258,NRCS Sept/2014,S1983AK130164,83P0834,90,231,91.44,c(960659.143646396,6227036.72370564),NA,ISCN SOC stock computation,55.96667,-133.6125,WGS84,Alaska,United States,30498,83P04220,0,14,NA,B,Bs / Oa,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.66,NA,S,S,NA,NA,9.51,NA,0.4,NA,2.21012,soc [oc*bd_whole],no fill,NA,4.2,4.6,NA,NA,41,46,13,NA,27,NA,1.5,1.3,1.4,4,2.83,2.7,NA,68.9,NA,percent_mass,NA,NA,0.4,0.2,0.3,0.4,meq 100g-1,NA,1.3,54.9,9.7,meq 100g-1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130164,Oe,western-redcedar
1259,NRCS Sept/2014,S1983AK130164,83P0834,90,231,91.44,c(960659.143646396,6227036.72370564),NA,ISCN SOC stock computation,55.96667,-133.6125,WGS84,Alaska,United States,30498,83P04219,4,0,NA,O,Oe,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,NA,NA,NA,S,NA,NA,46.52,NA,1.3,NA,NA,no_soc [no bd],no fill,NA,3.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,0.82,NA,NA,204.7,NA,percent_mass,NA,NA,9.7,2.8,5,0.6,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130164,Oe,western-redcedar
1260,NRCS Sept/2014,S1983AK130164,83P0834,90,231,91.44,c(960659.143646396,6227036.72370564),NA,ISCN SOC stock computation,55.96667,-133.6125,WGS84,Alaska,United States,30498,83P04221,14,19,NA,E,EB,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.52,NA,S,S,NA,NA,6.53,NA,0.2,NA,0.49628,soc [oc*bd_whole],no fill,NA,3.8,4.2,NA,NA,28,54,19,NA,10,NA,0.3,NA,0.3,1.8,NA,0.7,NA,NA,NA,percent_mass,NA,NA,0.1,0,0.2,0.3,meq 100g-1,NA,0.6,33.5,12.5,meq 100g-1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130164,min,western-redcedar
1261,NRCS Sept/2014,S1983AK130164,83P0834,90,231,91.44,c(960659.143646396,6227036.72370564),NA,ISCN SOC stock computation,55.96667,-133.6125,WGS84,Alaska,United States,30498,83P04222,19,34,NA,B,Bs,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.66,NA,S,S,NA,NA,6.08,NA,0.3,NA,1.51392,soc [oc*bd_whole],no fill,NA,4,4.5,NA,NA,45,42,13,NA,27,NA,1.2,1.27,1.3,4.4,3.42,3.1,NA,109,NA,percent_mass,NA,NA,0.3,0.1,0.5,0.4,meq 100g-1,NA,1.3,52.4,11.2,meq 100g-1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130164,min,western-redcedar
1262,NRCS Sept/2014,S1983AK130164,83P0834,90,231,91.44,c(960659.143646396,6227036.72370564),NA,ISCN SOC stock computation,55.96667,-133.6125,WGS84,Alaska,United States,30498,83P04223,34,88,NA,C,CB,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.65,NA,S,S,NA,NA,2.55,NA,0.1,NA,2.27205,soc [oc*bd_whole],no fill,NA,4.5,4.8,NA,NA,46,46,8,NA,27,NA,1.2,1.26,1.1,2.8,1.47,1.3,NA,280.5,NA,percent_mass,NA,NA,0,0,0.2,0.6,meq 100g-1,NA,0.8,27.9,4.5,meq 100g-1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130164,min,western-redcedar
1263,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04247,10,19,NA,E,EB1,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,0.63,NA,0.63,0.6,S,S,NA,NA,5.54,NA,0.2,NA,0.314118,soc [oc*bd_samp],no fill,NA,4.2,4.6,NA,NA,31,63,6,NA,6,NA,0.4,0.38,0.4,0.5,0.17,0.4,0,NA,NA,percent_mass,NA,NA,0.2,0.1,0.1,0,meq 100g-1,NA,0.4,28.4,5.1,meq 100g-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1264,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04247,10,19,NA,E,EB1,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,0.63,NA,0.63,0.6,S,S,NA,NA,5.54,NA,0.2,NA,0.314118,soc [oc*bd_samp],no fill,NA,4.2,4.6,NA,NA,31,63,6,NA,6,NA,0.4,0.38,0.4,0.5,0.17,0.4,0,NA,NA,percent_mass,NA,NA,0.2,0.1,0.1,0,meq 100g-1,NA,0.4,28.4,5.1,meq 100g-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1265,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04248,19,28,NA,B,Bhs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,0.49,NA,0.45,0.36,S,S,NA,NA,11.94,NA,0.4,NA,0.526554,soc [oc*bd_samp],no fill,NA,4,4.6,NA,NA,28,58,14,NA,23,NA,1.3,1.37,1.4,3,2.69,2.1,0,NA,NA,percent_mass,NA,NA,0.4,0.1,0.3,0.1,meq 100g-1,NA,0.9,81.3,16.8,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1266,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04248,19,28,NA,B,Bhs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,0.49,NA,0.45,0.36,S,S,NA,NA,11.94,NA,0.4,NA,0.526554,soc [oc*bd_samp],no fill,NA,4,4.6,NA,NA,28,58,14,NA,23,NA,1.3,1.37,1.4,3,2.69,2.1,0,NA,NA,percent_mass,NA,NA,0.4,0.1,0.3,0.1,meq 100g-1,NA,0.9,81.3,16.8,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1267,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04249,28,37,NA,E,EB2,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,0.65,NA,S,S,NA,NA,7.98,NA,0.3,NA,0.46683,soc [oc*bd_whole],no fill,NA,4.1,4.7,NA,NA,21,61,18,NA,28,NA,1.5,1.63,1.6,2.9,2.32,1.9,0,NA,NA,percent_mass,NA,NA,0.6,0.1,0.3,0.1,meq 100g-1,NA,1.1,70.2,15.6,meq 100g-1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1268,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04249,28,37,NA,E,EB2,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,0.65,NA,S,S,NA,NA,7.98,NA,0.3,NA,0.46683,soc [oc*bd_whole],no fill,NA,4.1,4.7,NA,NA,21,61,18,NA,28,NA,1.5,1.63,1.6,2.9,2.32,1.9,0,NA,NA,percent_mass,NA,NA,0.6,0.1,0.3,0.1,meq 100g-1,NA,1.1,70.2,15.6,meq 100g-1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1269,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04250,37,61,NA,B,2Bhs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,0.94,NA,S,S,NA,NA,8.79,NA,0.2,NA,1.98302,soc [oc*bd_whole],no fill,NA,4.2,4.8,NA,NA,29,54,17,NA,58,NA,3,3.08,2.9,5.3,5.02,4,0,NA,NA,percent_mass,NA,NA,0.7,0.1,0.3,0.1,meq 100g-1,NA,1.2,83,14.3,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1270,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04250,37,61,NA,B,2Bhs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,0.94,NA,S,S,NA,NA,8.79,NA,0.2,NA,1.98302,soc [oc*bd_whole],no fill,NA,4.2,4.8,NA,NA,29,54,17,NA,58,NA,3,3.08,2.9,5.3,5.02,4,0,NA,NA,percent_mass,NA,NA,0.7,0.1,0.3,0.1,meq 100g-1,NA,1.2,83,14.3,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1271,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04251,61,76,NA,B,2Bs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,1.5,NA,S,S,NA,NA,4.09,NA,0.2,NA,0.92025,soc [oc*bd_whole],no fill,NA,4.3,4.9,NA,NA,39,49,12,NA,67,NA,1.1,1.68,1.6,2,2.42,2,0,NA,NA,percent_mass,NA,NA,0.3,0,0.1,0,meq 100g-1,NA,0.4,47.2,7.1,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1272,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04251,61,76,NA,B,2Bs,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,NA,NA,1.5,NA,S,S,NA,NA,4.09,NA,0.2,NA,0.92025,soc [oc*bd_whole],no fill,NA,4.3,4.9,NA,NA,39,49,12,NA,67,NA,1.1,1.68,1.6,2,2.42,2,0,NA,NA,percent_mass,NA,NA,0.3,0,0.1,0,meq 100g-1,NA,0.4,47.2,7.1,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1273,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04252,76,100,NA,C,3C,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,1.38,NA,1.89,1.21,S,S,NA,NA,1,NA,NA,NA,0.3312,soc [oc*bd_samp],no fill,NA,4.7,5.2,NA,NA,81,15,4,NA,66,NA,0.5,0.61,0.5,0.8,0.55,0.5,0,NA,NA,percent_mass,NA,NA,0,0,0,0.1,meq 100g-1,NA,0.1,12.9,1.5,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,sitka-spruce
1274,NRCS Sept/2014,S1983AK122004,83P0839,91,59582,91.44,c(-103625.805739632,6631062.5994944),NA,ISCN SOC stock computation,59.38167,-151.65416,WGS84,Alaska,United States,30560,83P04252,76,100,NA,C,3C,NA,NA,NA,"Medial-skeletal, amorphic Pachic Fulvicryand",Kupreanof,NA,1.38,NA,1.89,1.21,S,S,NA,NA,1,NA,NA,NA,0.3312,soc [oc*bd_samp],no fill,NA,4.7,5.2,NA,NA,81,15,4,NA,66,NA,0.5,0.61,0.5,0.8,0.55,0.5,0,NA,NA,percent_mass,NA,NA,0,0,0,0.1,meq 100g-1,NA,0.1,12.9,1.5,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK122004,min,cottonwood
1275,NRCS Sept/2014,S1984AK201001,85P0689,60,55842,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03538,0,12,NA,E,E / Bhs,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,11.41,11.48,NA,0.4,NA,2.0538,soc [c_tot*bd_whole],no fill,NA,4,4.3,NA,NA,40,52,8,NA,9,NA,2.2,NA,2,6,NA,3.8,NA,NA,NA,percent_mass,NA,NA,0.6,0.1,0.4,0.2,meq 100g-1,NA,1.3,86.1,14.3,meq 100g-1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-hemlock
1276,NRCS Sept/2014,S1984AK201001,85P0689,60,55842,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03539,12,32,NA,B,Bs1,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.56,NA,S,S,NA,4.47,4.28,NA,0.2,NA,1.39464,soc [c_tot*bd_whole],no fill,NA,4.9,4.9,NA,NA,48,46,6,NA,15,NA,2.1,NA,1.2,4.2,NA,1.3,NA,NA,NA,percent_mass,NA,NA,0.2,0,0.1,0,meq 100g-1,NA,0.3,40.9,2.6,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-hemlock
1277,NRCS Sept/2014,S1984AK201001,85P0689,60,55842,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03540,32,60,NA,B,Bs2,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.53,NA,S,S,NA,3.56,3.58,NA,0.1,NA,1.5251,soc [c_tot*bd_whole],no fill,NA,5.1,5.1,NA,NA,47,48,5,NA,11,NA,1.7,NA,1,3.9,NA,0.6,NA,NA,NA,percent_mass,NA,NA,0.2,0,0.1,0,meq 100g-1,NA,0.3,36.5,1.2,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-hemlock
1278,NRCS Sept/2014,S1984AK201001,85P0689,60,55842,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03541,60,106,NA,C,C,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.52,NA,S,S,NA,4.68,4.98,NA,NA,NA,3.27226,soc [c_tot*bd_whole],no fill,NA,4.9,5.1,NA,NA,45,49,6,NA,11,NA,1.4,NA,1,3.6,NA,0.7,NA,NA,NA,percent_mass,NA,NA,0.6,0,0.2,0.1,meq 100g-1,NA,0.9,37.6,2.6,meq 100g-1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-hemlock
1279,NRCS Sept/2014,S1984AK201001,85P0689,60,63000,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03538,0,12,NA,E,E / Bhs,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,11.41,11.48,NA,0.4,NA,2.0538,soc [c_tot*bd_whole],no fill,NA,4,4.3,NA,NA,40,52,8,NA,9,NA,2.2,NA,2,6,NA,3.8,NA,NA,NA,percent_mass,NA,NA,0.6,0.1,0.4,0.2,meq 100g-1,NA,1.3,86.1,14.3,meq 100g-1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-redcedar
1280,NRCS Sept/2014,S1984AK201001,85P0689,60,63000,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03539,12,32,NA,B,Bs1,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.56,NA,S,S,NA,4.47,4.28,NA,0.2,NA,1.39464,soc [c_tot*bd_whole],no fill,NA,4.9,4.9,NA,NA,48,46,6,NA,15,NA,2.1,NA,1.2,4.2,NA,1.3,NA,NA,NA,percent_mass,NA,NA,0.2,0,0.1,0,meq 100g-1,NA,0.3,40.9,2.6,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-redcedar
1281,NRCS Sept/2014,S1984AK201001,85P0689,60,63000,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03540,32,60,NA,B,Bs2,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.53,NA,S,S,NA,3.56,3.58,NA,0.1,NA,1.5251,soc [c_tot*bd_whole],no fill,NA,5.1,5.1,NA,NA,47,48,5,NA,11,NA,1.7,NA,1,3.9,NA,0.6,NA,NA,NA,percent_mass,NA,NA,0.2,0,0.1,0,meq 100g-1,NA,0.3,36.5,1.2,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-redcedar
1282,NRCS Sept/2014,S1984AK201001,85P0689,60,63000,30.48,c(1023457.10995717,6276757.51404727),NA,ISCN SOC stock computation,56.34444,-132.51944,WGS84,Alaska,United States,30926,85P03541,60,106,NA,C,C,NA,NA,NA,"Coarse-loamy, mixed Humic Cryorthods",Ulloa,NA,NA,NA,1.52,NA,S,S,NA,4.68,4.98,NA,NA,NA,3.27226,soc [c_tot*bd_whole],no fill,NA,4.9,5.1,NA,NA,45,49,6,NA,11,NA,1.4,NA,1,3.6,NA,0.7,NA,NA,NA,percent_mass,NA,NA,0.6,0,0.2,0.1,meq 100g-1,NA,0.9,37.6,2.6,meq 100g-1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84AK201001,min,western-redcedar
